,school_name,school_id,num_sitters,average_300,grade,region_name,council_name,num_sitters_girls,num_sitters_boys,ratio_sitters_girls_boys,pct_passed,approx_marks_SD_300
5069,MASHIMA,PS0705137,52,153.9423,C,Kilimanjaro,Rombo,27,25,1.08,0.9615384615384616,23.076923076923073
5070,MASHO,PS0705066,36,175.2778,C,Kilimanjaro,Rombo,19,17,1.1176470588235294,0.9444444444444444,35.901098714230024
5071,MAURENI,PS0705067,42,173.5476,C,Kilimanjaro,Rombo,19,23,0.8260869565217391,1.0,29.45075446869757
5072,MAWANDA,PS0705068,13,143.5385,C,Kilimanjaro,Rombo,5,8,0.625,0.9230769230769231,23.533936216582084
5073,MAWANDA-MKEI,PS0705069,25,134.84,C,Kilimanjaro,Rombo,13,12,1.0833333333333333,0.72,30.734996339677675
5074,MAWELISA,PS0705070,31,162.0,C,Kilimanjaro,Rombo,20,11,1.8181818181818181,0.9354838709677419,32.03795875596165
5075,MAWENI,PS0705071,21,159.4762,C,Kilimanjaro,Rombo,8,13,0.6153846153846154,0.9523809523809523,22.49716535431946
5076,MAWENZI,PS0705159,80,245.8,A,Kilimanjaro,Rombo,37,43,0.8604651162790697,1.0,27.98539728032282
5077,MAWETETA,PS0705072,34,155.9706,C,Kilimanjaro,Rombo,19,15,1.2666666666666666,0.8529411764705882,38.86361566860925
5078,MBALANGASHENI,PS0705073,28,158.8571,C,Kilimanjaro,Rombo,9,19,0.47368421052631576,0.9642857142857143,29.381376858861618
5079,MBOMAI-JUU,PS0705074,42,147.1429,C,Kilimanjaro,Rombo,22,20,1.1,0.7857142857142857,44.39408503390663
5080,MBOMAI-KATI,PS0705075,87,153.1494,C,Kilimanjaro,Rombo,40,47,0.851063829787234,0.8505747126436781,32.155981315516605
5081,MENGENI,PS0705138,28,187.6786,B,Kilimanjaro,Rombo,15,13,1.1538461538461537,0.9642857142857143,37.03334968860045
5082,MENGWE,PS0705076,51,150.0784,C,Kilimanjaro,Rombo,26,25,1.04,0.8235294117647058,40.27560819568697
5083,MFORO,PS0705077,26,148.7308,C,Kilimanjaro,Rombo,11,15,0.7333333333333333,0.9615384615384616,23.076923076923077
5084,MHAKA,PS0705139,48,136.2292,C,Kilimanjaro,Rombo,23,25,0.92,0.6458333333333334,37.749172176353746
5085,MHARU,PS0705078,45,172.9556,C,Kilimanjaro,Rombo,24,21,1.1428571428571428,0.9777777777777777,36.82555054360363
5086,MKOKYAMA,PS0705079,29,154.7241,C,Kilimanjaro,Rombo,16,13,1.2307692307692308,0.8275862068965517,39.68964019293285
5087,MKOVANDA,PS0705080,38,170.5526,C,Kilimanjaro,Rombo,17,21,0.8095238095238095,1.0,28.942583336563203
5088,MKUINI,PS0705121,18,142.5,C,Kilimanjaro,Rombo,9,9,1.0,0.8888888888888888,30.050937337736126
5089,MLAMBAI,PS0705140,26,158.8077,C,Kilimanjaro,Rombo,17,9,1.8888888888888888,0.9615384615384616,25.384615384615387
5090,MLEMBEA,PS0705081,24,147.625,C,Kilimanjaro,Rombo,11,13,0.8461538461538461,0.75,40.54318685056714
5091,MMOMWE,PS0705082,28,161.3571,C,Kilimanjaro,Rombo,12,16,0.75,0.8571428571428571,37.053463855265534
5092,MOKALA,PS0705083,47,154.1277,C,Kilimanjaro,Rombo,25,22,1.1363636363636365,0.8085106382978723,39.05631967858303
5093,MOKOMBERO,PS0705084,45,142.2667,C,Kilimanjaro,Rombo,23,22,1.0454545454545454,0.7777777777777778,36.66060555964672
5094,MOKORO,PS0705141,19,166.2632,C,Kilimanjaro,Rombo,12,7,1.7142857142857142,0.8421052631578947,41.65549249980922
5095,MOTAMBURU-CHINI,PS0705085,69,133.6377,C,Kilimanjaro,Rombo,36,33,1.0909090909090908,0.6956521739130435,35.19322842582272
5096,MREYAI,PS0705086,52,152.9231,C,Kilimanjaro,Rombo,29,23,1.2608695652173914,0.7692307692307693,41.58651067140024
5097,MRITI,PS0705087,98,157.7551,C,Kilimanjaro,Rombo,50,48,1.0416666666666667,0.9387755102040817,29.24070351737034
5098,MSANGAI,PS0705088,55,142.4909,C,Kilimanjaro,Rombo,29,26,1.1153846153846154,0.6545454545454545,49.65855855757927
5099,MSARANGA,PS0705142,38,133.3684,C,Kilimanjaro,Rombo,17,21,0.8095238095238095,0.7631578947368421,42.328655435572
5100,MSINGA,PS0705143,44,156.1591,C,Kilimanjaro,Rombo,27,17,1.588235294117647,0.9318181818181818,28.07899129360091
5101,MSUU,PS0705089,48,158.2917,C,Kilimanjaro,Rombo,31,17,1.8235294117647058,0.8541666666666666,37.99671038392666
5102,MTEMBONI,PS0705090,39,157.1026,C,Kilimanjaro,Rombo,14,25,0.56,0.8205128205128205,44.66003052796439
5103,MTERINI,PS0705091,29,126.3103,C,Kilimanjaro,Rombo,13,16,0.8125,0.5517241379310345,36.662162372419346
5104,MTIKOME,PS0705092,36,173.1111,C,Kilimanjaro,Rombo,15,21,0.7142857142857143,1.0,29.249881291307073
5105,MTIMHOO,PS0705093,49,139.4694,C,Kilimanjaro,Rombo,19,30,0.6333333333333333,0.7346938775510204,36.36549160387958
5106,MUNGA,PS0705155,20,172.3,C,Kilimanjaro,Rombo,13,7,1.8571428571428572,0.95,34.9857113690718
5107,NANJARA,PS0705144,58,154.069,C,Kilimanjaro,Rombo,34,24,1.4166666666666667,0.8275862068965517,38.373593774464986
5108,NAYEME,PS0705094,40,141.8,C,Kilimanjaro,Rombo,26,14,1.8571428571428572,0.775,33.37289319193048
5109,NDUWENI,PS0705095,36,166.3889,C,Kilimanjaro,Rombo,16,20,0.8,0.9444444444444444,35.07927529974865
5110,NESSAE,PS0705122,119,115.7059,D,Kilimanjaro,Rombo,53,66,0.803030303030303,0.37815126050420167,35.92516547843475
5111,NGALEKU,PS0705145,62,158.7097,C,Kilimanjaro,Rombo,21,41,0.5121951219512195,0.9032258064516129,37.531373669176
5112,NGOYONI,PS0705096,33,132.1818,C,Kilimanjaro,Rombo,14,19,0.7368421052631579,0.6060606060606061,35.1619629196613
5113,NJAMTA,PS0705097,26,155.0769,C,Kilimanjaro,Rombo,11,15,0.7333333333333333,0.8461538461538461,35.225394282631726
5114,OLELE,PS0705098,30,203.8667,B,Kilimanjaro,Rombo,17,13,1.3076923076923077,1.0,30.672554914776825
5115,RAFIKI,PS0705165,25,229.04,B,Kilimanjaro,Rombo,19,6,3.1666666666666665,1.0,32.619478843169766
5116,REHA,PS0705117,56,153.8393,C,Kilimanjaro,Rombo,28,28,1.0,0.8571428571428571,33.94924182376041
5117,RIMA,PS0705099,31,184.8065,B,Kilimanjaro,Rombo,16,15,1.0666666666666667,1.0,31.188758931109312
5118,RITALIZA OF MT CARMEL,PS0705154,47,264.0851,A,Kilimanjaro,Rombo,26,21,1.2380952380952381,1.0,18.42254809754934
5119,RONGAI,PS0705100,55,174.8,C,Kilimanjaro,Rombo,28,27,1.037037037037037,0.9454545454545454,38.7621124764423
5120,ROYA,PS0705101,42,138.8333,C,Kilimanjaro,Rombo,25,17,1.4705882352941178,0.7619047619047619,31.84785258515422
5121,SAMANGA,PS0705102,80,152.9625,C,Kilimanjaro,Rombo,43,37,1.162162162162162,0.8625,34.65454515644377
5122,SASENI,PS0705152,39,150.8205,C,Kilimanjaro,Rombo,16,23,0.6956521739130435,0.8717948717948718,30.38218101251
5123,SHIMBI,PS0705103,34,188.1765,B,Kilimanjaro,Rombo,15,19,0.7894736842105263,1.0,28.06936538927094
5124,SIMBALO,PS0705123,20,147.6,C,Kilimanjaro,Rombo,10,10,1.0,0.75,40.13726448077895
5125,ST JOSEPH,PS0705149,56,279.2143,A,Kilimanjaro,Rombo,25,31,0.8064516129032258,1.0,0.0
5126,ST PIUS X,PS0705156,30,238.3667,B,Kilimanjaro,Rombo,10,20,0.5,1.0,33.58693218930376
5127,ST. JOHN VIANNEY,PS0705162,54,220.4259,B,Kilimanjaro,Rombo,32,22,1.4545454545454546,1.0,32.665698209378185
5128,ST. PIO IX,PS0705161,9,182.4444,B,Kilimanjaro,Rombo,5,4,1.25,1.0,49.79226909599918
5129,SUMAYE,PS0705146,34,147.5294,C,Kilimanjaro,Rombo,15,19,0.7894736842105263,0.7941176470588235,35.47014925101491
5130,TANYA,PS0705104,51,143.2353,C,Kilimanjaro,Rombo,18,33,0.5454545454545454,0.7450980392156863,35.684119736713185
5131,TARAKEA,PS0705147,83,165.6867,C,Kilimanjaro,Rombo,43,40,1.075,0.9156626506024096,34.90900183416762
5132,TAVARINI,PS0705105,43,141.3953,C,Kilimanjaro,Rombo,19,24,0.7916666666666666,0.8372093023255814,28.39114876657089
5133,UBAA,PS0705106,50,151.14,C,Kilimanjaro,Rombo,17,33,0.5151515151515151,0.84,34.965125482400325
5134,UBETU,PS0705107,92,141.3152,C,Kilimanjaro,Rombo,39,53,0.7358490566037735,0.717391304347826,35.30785482688477
5135,UDANGENI,PS0705108,51,136.8824,C,Kilimanjaro,Rombo,20,31,0.6451612903225806,0.7254901960784313,30.497603286625225
5136,URAURI,PS0705110,45,175.6444,C,Kilimanjaro,Rombo,24,21,1.1428571428571428,0.9777777777777777,32.49615361854384
5137,URUWA,PS0705111,28,168.7143,C,Kilimanjaro,Rombo,16,12,1.3333333333333333,0.9285714285714286,34.4860220130666
5138,USHIRI,PS0705112,48,164.4375,C,Kilimanjaro,Rombo,22,26,0.8461538461538461,0.9166666666666666,37.213331000103494
5139,USONGO,PS0705158,55,146.8727,C,Kilimanjaro,Rombo,26,29,0.896551724137931,0.7454545454545455,40.319386063802895
5140,USSERI,PS0705113,45,165.9778,C,Kilimanjaro,Rombo,27,18,1.5,0.9333333333333333,37.11425635374307
5141,UWA,PS0705114,41,134.5366,C,Kilimanjaro,Rombo,14,27,0.5185185185185185,0.6341463414634146,37.53879611233364
5142,WAMA,PS0705115,69,156.3768,C,Kilimanjaro,Rombo,33,36,0.9166666666666666,0.855072463768116,37.03572076355974
5143,WOKA,PS0705116,30,162.1,C,Kilimanjaro,Rombo,11,19,0.5789473684210527,0.9333333333333333,29.93325909419153
5144,ASSIS,PS0706183,50,236.0,B,Kilimanjaro,Same,39,11,3.5454545454545454,1.0,31.083093877540566
5145,BENDERA,PS0706001,39,138.4872,C,Kilimanjaro,Same,20,19,1.0526315789473684,0.717948717948718,33.77615138476946
5146,BODA,PS0706180,102,135.0784,C,Kilimanjaro,Same,45,57,0.7894736842105263,0.7254901960784313,32.42830840093062
5147,BWAMBO,PS0706002,18,126.2222,C,Kilimanjaro,Same,10,8,1.25,0.6111111111111112,29.249881291307076
5148,CHABARU,PS0706003,13,144.4615,C,Kilimanjaro,Same,9,4,2.25,0.9230769230769231,15.98816130063579
5149,CHANGARAWE,PS0706004,68,171.2794,C,Kilimanjaro,Same,33,35,0.9428571428571428,0.9558823529411765,32.955616582911354
5150,CHANGULUE,PS0706005,37,89.3784,D,Kilimanjaro,Same,15,22,0.6818181818181818,0.10810810810810811,34.22906551782448
5151,CHANI,PS0706006,17,157.0,C,Kilimanjaro,Same,9,8,1.125,0.8823529411764706,29.104275004359955
5152,CHANIKA,PS0706156,14,125.0,C,Kilimanjaro,Same,6,8,0.75,0.42857142857142855,48.67635724971663
5153,CHANKOKO,PS0706157,24,89.3333,D,Kilimanjaro,Same,13,11,1.1818181818181819,0.125,30.062548726571737
5154,CHANKOMA,PS0706158,23,139.6087,C,Kilimanjaro,Same,8,15,0.5333333333333333,0.7391304347826086,30.42235771223635
5155,CHEKERENI,PS0706159,39,126.5897,C,Kilimanjaro,Same,20,19,1.0526315789473684,0.5897435897435898,32.19761467147131
5156,CHOME,PS0706007,23,142.5217,C,Kilimanjaro,Same,13,10,1.3,0.9130434782608695,16.906280082803114
5157,DAGHASETA,PS0706008,44,123.4545,C,Kilimanjaro,Same,28,16,1.75,0.5,37.2838999849646
5158,DIDO,PS0706139,21,134.6667,C,Kilimanjaro,Same,12,9,1.3333333333333333,0.7142857142857143,27.105237087157537
5159,DINDIMO,PS0706009,21,137.0952,C,Kilimanjaro,Same,10,11,0.9090909090909091,0.8095238095238095,27.994168488950606
5160,DUMA,PS0706010,39,123.7436,C,Kilimanjaro,Same,14,25,0.56,0.5384615384615384,32.708140962260465
5161,EMUGURI,PS0706152,15,109.0667,D,Kilimanjaro,Same,7,8,0.875,0.3333333333333333,28.284271247461902
5162,GAVAO,PS0706011,6,138.0,C,Kilimanjaro,Same,2,4,0.5,0.6666666666666666,28.284271247461902
5163,GIRIAMA,PS0706012,29,127.7241,C,Kilimanjaro,Same,17,12,1.4166666666666667,0.5862068965517241,29.550738325004897
5164,GITI,PS0706153,27,186.8148,B,Kilimanjaro,Same,10,17,0.5882352941176471,0.9259259259259259,43.96224725617929
5165,GOMA,PS0706013,32,130.0625,C,Kilimanjaro,Same,15,17,0.8823529411764706,0.65625,28.497532787944994
5166,GOMBELESA,PS0706160,21,139.5714,C,Kilimanjaro,Same,9,12,0.75,0.6666666666666666,39.795395077668914
5167,GONJA,PS0706133,35,149.2,C,Kilimanjaro,Same,18,17,1.0588235294117647,0.9142857142857143,26.777998888822818
5168,GONJANZA,PS0706014,27,127.4074,C,Kilimanjaro,Same,9,18,0.5,0.5925925925925926,33.25917677132392
5169,GUNDU,PS0706015,43,121.3256,C,Kilimanjaro,Same,18,25,0.72,0.46511627906976744,32.66427882061291
5170,GUNGE,PS0706140,41,103.7561,D,Kilimanjaro,Same,25,16,1.5625,0.21951219512195122,24.834969875820207
5171,GWANG'A,PS0706016,64,140.75,C,Kilimanjaro,Same,27,37,0.7297297297297297,0.75,30.335043163806443
5172,HEDARU,PS0706017,82,141.7561,C,Kilimanjaro,Same,40,42,0.9523809523809523,0.7439024390243902,38.18923419717041
5173,HEMBUA,PS0706018,39,126.8718,C,Kilimanjaro,Same,20,19,1.0526315789473684,0.5384615384615384,37.495561867550585
5174,HENRY WINKELMOLEN,PS0706193,66,219.303,B,Kilimanjaro,Same,31,35,0.8857142857142857,1.0,37.753617619580154
5175,IDARU,PS0706019,40,123.9,C,Kilimanjaro,Same,14,26,0.5384615384615384,0.625,34.712681737911005
5176,IGULUNDI,PS0706186,20,124.1,C,Kilimanjaro,Same,15,5,3.0,0.6,29.393876913398138
5177,IJINYU,PS0706020,38,129.1316,C,Kilimanjaro,Same,19,19,1.0,0.6842105263157895,34.915806927625226
5178,ISHINDE,PS0706021,36,124.7778,C,Kilimanjaro,Same,16,20,0.8,0.5833333333333334,32.48931448269655
5179,IVUGA,PS0706022,34,119.8235,D,Kilimanjaro,Same,13,21,0.6190476190476191,0.47058823529411764,29.948051909077307
5180,JITENGENI,PS0706023,84,120.0238,D,Kilimanjaro,Same,50,34,1.4705882352941178,0.5238095238095238,32.60774917289522
5181,JIUNGENI,PS0706089,37,115.9189,D,Kilimanjaro,Same,15,22,0.6818181818181818,0.4594594594594595,38.52704598670459
5182,KADANDO,PS0706024,95,133.9474,C,Kilimanjaro,Same,51,44,1.1590909090909092,0.6526315789473685,32.65941088129995
5183,KAFINGIRO,PS0706025,23,120.7391,C,Kilimanjaro,Same,8,15,0.5333333333333333,0.4782608695652174,34.804341036851305
5184,KALEMANE,PS0706026,97,125.7732,C,Kilimanjaro,Same,37,60,0.6166666666666667,0.6185567010309279,32.2836825171956
5185,KALEMAWE,PS0706027,71,124.0,C,Kilimanjaro,Same,35,36,0.9722222222222222,0.6056338028169014,36.45552130642857
5186,KAMADUFA MASAI,PS0706194,12,151.5833,C,Kilimanjaro,Same,5,7,0.7142857142857143,1.0,0.0
5187,KAMBENI,PS0706028,54,124.2037,C,Kilimanjaro,Same,30,24,1.25,0.5370370370370371,35.91314832194039
5188,KAMPERA,PS0706137,58,152.2414,C,Kilimanjaro,Same,32,26,1.2307692307692308,0.9137931034482759,28.235884270254168
5189,KANZA,PS0706029,69,103.3913,D,Kilimanjaro,Same,33,36,0.9166666666666666,0.2463768115942029,25.854032604032184
5190,KARAMBA,PS0706030,26,121.0,C,Kilimanjaro,Same,18,8,2.25,0.5,34.22860840197998
5191,KAVAMBUGU,PS0706148,21,143.8571,C,Kilimanjaro,Same,9,12,0.75,0.8095238095238095,27.994168488950606
5192,KIDARU,PS0706031,69,118.3768,D,Kilimanjaro,Same,32,37,0.8648648648648649,0.4492753623188406,36.185501833651024
5193,KIDUNDA,PS0706032,14,110.6429,D,Kilimanjaro,Same,6,8,0.75,0.42857142857142855,37.60699023168052
5194,KIDUNDAI,PS0706033,12,130.6667,C,Kilimanjaro,Same,7,5,1.4,0.6666666666666666,28.284271247461902
5195,KIGANGO,PS0706034,27,107.7037,D,Kilimanjaro,Same,12,15,0.8,0.37037037037037035,28.97423291201177
5196,KIGHARE,PS0706035,34,147.5294,C,Kilimanjaro,Same,12,22,0.5454545454545454,0.7941176470588235,31.76470588235294
5197,KIGULUNDE,PS0706036,4,139.5,C,Kilimanjaro,Same,1,3,0.3333333333333333,0.75,25.98076211353316
5198,KIHURIO,PS0706037,69,140.3188,C,Kilimanjaro,Same,36,33,1.0909090909090908,0.7246376811594203,33.22604030355269
5199,KIJOMU,PS0706038,49,139.1837,C,Kilimanjaro,Same,24,25,0.96,0.7346938775510204,35.02126443936757
5200,KIKWETE,PS0706190,18,145.5,C,Kilimanjaro,Same,10,8,1.25,0.7777777777777778,37.751668367188394
5201,KINARU,PS0706168,20,127.15,C,Kilimanjaro,Same,10,10,1.0,0.65,28.61817604250837
5202,KIOMANDE,PS0706039,26,131.5,C,Kilimanjaro,Same,11,15,0.7333333333333333,0.5384615384615384,29.911110915728585
5203,KIRANGA,PS0706040,30,128.9333,C,Kilimanjaro,Same,16,14,1.1428571428571428,0.6333333333333333,32.2490309931942
5204,KIRANGARE,PS0706041,21,122.4286,C,Kilimanjaro,Same,12,9,1.3333333333333333,0.5714285714285714,29.69229955832361
5205,KIRINGA,PS0706169,16,107.3125,D,Kilimanjaro,Same,8,8,1.0,0.375,29.047375096555626
5206,KIRINJIKO ISLAMIC,PS0706155,58,196.1552,B,Kilimanjaro,Same,27,31,0.8709677419354839,0.9827586206896551,37.83949205378197
5207,KIRINJIKO,PS0706149,29,121.0345,C,Kilimanjaro,Same,11,18,0.6111111111111112,0.4827586206896552,29.982158785219532
5208,KIRONGWE,PS0706170,47,110.9787,D,Kilimanjaro,Same,29,18,1.6111111111111112,0.48936170212765956,40.262623179076385
5209,KIRORE,PS0706042,70,117.9571,D,Kilimanjaro,Same,33,37,0.8918918918918919,0.5142857142857142,36.2214518128218
5210,KISHAA,PS0706188,34,114.2059,D,Kilimanjaro,Same,21,13,1.6153846153846154,0.38235294117647056,29.157726426808775
5211,KISIMA,PS0706043,106,152.434,C,Kilimanjaro,Same,48,58,0.8275862068965517,0.839622641509434,36.283857759707196
5212,KISIWANI,PS0706044,57,147.5088,C,Kilimanjaro,Same,30,27,1.1111111111111112,0.8596491228070176,28.479472123091966
5213,KITALA,PS0706045,37,108.4595,D,Kilimanjaro,Same,16,21,0.7619047619047619,0.32432432432432434,28.087310393008824
5214,KITAMURI,PS0706144,23,133.6957,C,Kilimanjaro,Same,11,12,0.9166666666666666,0.6521739130434783,32.79079588689531
5215,KITUBWA,PS0706046,18,136.9444,C,Kilimanjaro,Same,7,11,0.6363636363636364,0.6111111111111112,34.64101615137755
5216,KIWANJA,PS0706047,34,170.7941,C,Kilimanjaro,Same,19,15,1.2666666666666666,0.9705882352941176,36.18976396722505
5217,KIZERUI,PS0706189,40,112.2,D,Kilimanjaro,Same,18,22,0.8181818181818182,0.475,32.74277055225321
5218,KWAINKA,PS0706048,63,92.5556,D,Kilimanjaro,Same,26,37,0.7027027027027027,0.19047619047619047,26.65337738120903
5219,KWAMSHITU,PS0706049,30,129.6667,C,Kilimanjaro,Same,17,13,1.3076923076923077,0.5333333333333333,33.52610922848042
5220,KWASEKINGA,PS0706050,38,113.0789,D,Kilimanjaro,Same,22,16,1.375,0.39473684210526316,29.327645717379013
5221,KWASERIKA,PS0706184,13,133.5385,C,Kilimanjaro,Same,4,9,0.4444444444444444,0.7692307692307693,25.27950265408459
5222,KWERESHA,PS0706051,27,152.7037,C,Kilimanjaro,Same,14,13,1.0769230769230769,0.8518518518518519,27.932900199947856
5223,KWESASU,PS0706052,72,146.2361,C,Kilimanjaro,Same,32,40,0.8,0.8194444444444444,30.265032995558133
5224,KWIZU,PS0706053,15,138.6667,C,Kilimanjaro,Same,6,9,0.6666666666666666,0.8,29.93325909419153
5225,LESIRWAI,PS0706181,21,104.7143,D,Kilimanjaro,Same,8,13,0.6153846153846154,0.2857142857142857,27.10523708715754
5226,LUGULU,PS0706054,33,127.9697,C,Kilimanjaro,Same,15,18,0.8333333333333334,0.6363636363636364,39.16483496097821
5227,LUNGWANA,PS0706161,125,167.576,C,Kilimanjaro,Same,64,61,1.0491803278688525,0.968,30.26665491923415
5228,MABILIONI,PS0706055,53,116.8113,D,Kilimanjaro,Same,26,27,0.9629629629629629,0.49056603773584906,34.2377363169595
5229,MAGANDA,PS0706057,20,107.05,D,Kilimanjaro,Same,8,12,0.6666666666666666,0.4,39.82590826020167
5230,MAHANDE,PS0706058,24,169.875,C,Kilimanjaro,Same,7,17,0.4117647058823529,0.9583333333333334,32.30711995830021
5231,MAJENGO,PS0706162,54,153.9074,C,Kilimanjaro,Same,26,28,0.9285714285714286,0.8703703703703703,35.15398226568083
5232,MAJEVU,PS0706141,117,158.6239,C,Kilimanjaro,Same,62,55,1.1272727272727272,0.9230769230769231,30.92269421883351
5233,MAKANYA,PS0706059,77,145.2208,C,Kilimanjaro,Same,41,36,1.1388888888888888,0.7792207792207793,33.46115930428658
5234,MAKASA,PS0706060,33,139.6667,C,Kilimanjaro,Same,18,15,1.2,0.6666666666666666,38.39765833080523
5235,MAKERENI,PS0706182,27,118.4444,D,Kilimanjaro,Same,13,14,0.9285714285714286,0.5185185185185185,29.97941680718231
5236,MAKOKANE,PS0706061,42,109.1667,D,Kilimanjaro,Same,22,20,1.1,0.3333333333333333,30.687996893649988
5237,MALINDI,PS0706062,22,124.1364,C,Kilimanjaro,Same,8,14,0.5714285714285714,0.45454545454545453,35.032452487268536
5238,MANKA,PS0706063,31,126.4839,C,Kilimanjaro,Same,18,13,1.3846153846153846,0.5483870967741935,29.85919087846744
5239,MAORE,PS0706064,100,130.51,C,Kilimanjaro,Same,46,54,0.8518518518518519,0.58,36.373066958946424
5240,MARARO,PS0706065,32,130.9688,C,Kilimanjaro,Same,19,13,1.4615384615384615,0.75,28.986796563263074
5241,MARINDI,PS0706066,34,122.7059,C,Kilimanjaro,Same,14,20,0.7,0.5882352941176471,32.58738584579892
5242,MARWA,PS0706143,45,122.2444,C,Kilimanjaro,Same,22,23,0.9565217391304348,0.4444444444444444,41.2378990855215
5243,MASANDARE,PS0706067,46,138.6087,C,Kilimanjaro,Same,20,26,0.7692307692307693,0.7608695652173914,33.02344930740564
5244,MBAKWENI,PS0706075,43,128.0233,C,Kilimanjaro,Same,19,24,0.7916666666666666,0.627906976744186,29.00178096394399
5245,MBONO,PS0706083,41,127.9512,C,Kilimanjaro,Same,19,22,0.8636363636363636,0.5365853658536586,29.919582878430546
5246,MBUYUNI,PS0706084,102,160.2843,C,Kilimanjaro,Same,44,58,0.7586206896551724,0.9215686274509803,32.261904001887274
5247,MDARIANI,PS0706163,16,100.3125,D,Kilimanjaro,Same,8,8,1.0,0.1875,29.08372460860842
5248,MESERANI,PS0706145,15,107.0,D,Kilimanjaro,Same,10,5,2.0,0.3333333333333333,28.284271247461902
5249,MFEREJINI,PS0706171,65,92.9385,D,Kilimanjaro,Same,33,32,1.03125,0.26153846153846155,34.26351804235889
5250,MGAMBO,PS0706086,30,142.2,C,Kilimanjaro,Same,18,12,1.5,0.7333333333333333,40.792156108742276
5251,MGANDU,PS0706085,27,132.6296,C,Kilimanjaro,Same,13,14,0.9285714285714286,0.6296296296296297,32.65986323710904
5252,MGHUNGANI,PS0706134,80,126.525,C,Kilimanjaro,Same,36,44,0.8181818181818182,0.5625,34.84878046646683
5253,MGWASI,PS0706078,47,124.383,C,Kilimanjaro,Same,29,18,1.6111111111111112,0.6382978723404256,36.226274607431016
5254,MHERO,PS0706090,30,161.9667,C,Kilimanjaro,Same,15,15,1.0,0.9666666666666667,28.5657137141714
5255,MHEZA,PS0706091,34,124.6471,C,Kilimanjaro,Same,11,23,0.4782608695652174,0.5294117647058824,33.155813343628125
5256,MHEZI,PS0706092,20,125.95,C,Kilimanjaro,Same,11,9,1.2222222222222223,0.6,29.393876913398138
5257,MINYALA,PS0706142,58,125.7069,C,Kilimanjaro,Same,23,35,0.6571428571428571,0.5862068965517241,35.13856367446793
5258,MISUFINI,PS0706093,99,121.6263,C,Kilimanjaro,Same,41,58,0.7068965517241379,0.5656565656565656,35.41103260972045
5259,MJEMA,PS0706094,33,147.6667,C,Kilimanjaro,Same,18,15,1.2,0.9393939393939394,17.9990817029303
5260,MKANYENI,PS0706095,49,130.3265,C,Kilimanjaro,Same,26,23,1.1304347826086956,0.6530612244897959,35.1213935735368
5261,MKAPA,PS0706172,69,135.9275,C,Kilimanjaro,Same,25,44,0.5681818181818182,0.6956521739130435,29.07522347356607
5262,MKUME,PS0706096,40,149.375,C,Kilimanjaro,Same,23,17,1.3529411764705883,0.775,37.44898561293083
5263,MNG'ENDE,PS0706073,12,108.0,D,Kilimanjaro,Same,6,6,1.0,0.4166666666666667,37.46115464903463
5264,MOIPO,PS0706146,22,111.2727,D,Kilimanjaro,Same,15,7,2.142857142857143,0.36363636363636365,28.862741575250084
5265,MOKANDA,PS0706072,94,130.2979,C,Kilimanjaro,Same,47,47,1.0,0.6170212765957447,34.331882192834556
5266,MONGOLOMA,PS0706074,21,151.3333,C,Kilimanjaro,Same,9,12,0.75,0.7619047619047619,43.33071682315172
5267,MOTHER KEVIN,PS0706185,74,240.9459,A,Kilimanjaro,Same,34,40,0.85,1.0,37.08685859372051
5268,MOUNT SOVAVI,PS0706164,28,178.0,C,Kilimanjaro,Same,14,14,1.0,1.0,29.923371522362018
5269,MPATWA,PS0706150,18,163.6667,C,Kilimanjaro,Same,9,9,1.0,0.8888888888888888,36.05551275463989
5270,MPINJI,PS0706070,39,124.6667,C,Kilimanjaro,Same,21,18,1.1666666666666667,0.5641025641025641,29.752430162790333
5271,MPIRANI,PS0706071,129,121.3798,C,Kilimanjaro,Same,53,76,0.6973684210526315,0.4806201550387597,36.70834743990151
5272,MRAMBA,PS0706165,25,90.72,D,Kilimanjaro,Same,15,10,1.5,0.2,35.989448453678754
5273,MROYO,PS0706173,80,121.8875,C,Kilimanjaro,Same,45,35,1.2857142857142858,0.525,32.72613634390714
5274,MSASA,PS0706069,16,122.5625,C,Kilimanjaro,Same,9,7,1.2857142857142858,0.5625,29.764702249476645
